"DATE","TOTAL_CASES","NEW_CASES","TOTAL_CONFIRMED","NEW_CONFIRMED","TOTAL_PROBABLE","NEW_PROBABLE","POS_TESTS","NEW_POS_TESTS","NEG_TESTS","NEW_NEG_TESTS","TOTAL_TESTS","NEW_TESTS","NEW_DEATHS","TOTAL_DEATHS","NEW_HOSPITALIZED","TOTAL_HOSPITALIZED","TOTAL_DEATHS_BY_DOD","NEW_DEATHS_BY_DOD","Region","Population","New_cases_per_100k_per_week","PositivityRate_per_week","Tests_per_100k","New_cases_per_100k","PositivityPercentage_per_week"
2021-07-04,8809,1,6509,0,2300,1,7314,1,67554,25,74868,26,0,175,0,232,184,0,"Anderson",76978,7.79443477357167,0.0238095238095238,33.7758840188106,1.29907246226194,2.38095238095238
2021-07-05,8809,0,6509,0,2300,0,7315,1,67569,15,74884,16,0,175,0,232,184,0,"Anderson",76978,6.49536231130972,0.0239043824701195,20.7851593961911,0,2.39043824701195
2021-07-06,8810,1,6509,0,2301,1,7315,0,67599,30,74914,30,1,176,0,232,184,0,"Anderson",76978,3.89721738678583,0.0136363636363636,38.9721738678584,1.29907246226194,1.36363636363636
2021-07-07,8811,1,6509,0,2302,1,7315,0,67645,46,74960,46,0,176,0,232,184,0,"Anderson",76978,5.19628984904778,0.0136363636363636,59.7573332640495,1.29907246226194,1.36363636363636
2021-07-08,8812,1,6510,1,2302,0,7316,1,67686,41,75002,42,0,176,0,232,184,0,"Anderson",76978,5.19628984904778,0.0133928571428571,54.5610434150017,1.29907246226194,1.33928571428571
2021-07-09,8814,2,6511,1,2303,1,7317,1,67730,44,75047,45,0,176,0,232,184,0,"Anderson",76978,7.79443477357167,0.0176991150442478,58.4582608017875,2.59814492452389,1.76991150442478
2021-07-10,8816,2,6512,1,2304,1,7318,1,67752,22,75070,23,0,176,1,233,184,0,"Anderson",76978,10.3925796980956,0.0219298245614035,29.8786666320247,2.59814492452389,2.19298245614035
2021-07-11,8816,0,6512,0,2304,0,7318,0,67767,15,75085,15,0,176,0,233,184,0,"Anderson",76978,9.09350723583361,0.0184331797235023,19.4860869339292,0,1.84331797235023
2021-07-12,8824,8,6516,4,2308,4,7322,4,67803,36,75125,40,0,176,1,234,184,0,"Anderson",76978,19.4860869339292,0.029045643153527,51.9628984904778,10.3925796980956,2.9045643153527
2021-07-13,8825,1,6516,0,2309,1,7322,0,67824,21,75146,21,0,176,0,234,186,2,"Anderson",76978,19.4860869339292,0.0301724137931034,27.2805217075008,1.29907246226194,3.01724137931034
2021-07-14,8830,5,6521,5,2309,0,7327,5,67877,53,75204,58,0,176,1,235,186,0,"Anderson",76978,24.682376782977,0.0491803278688525,75.3462028111928,6.49536231130973,4.91803278688525
2021-07-15,8833,3,6524,3,2309,0,7329,2,67910,33,75239,35,0,176,0,235,186,0,"Anderson",76978,27.2805217075008,0.0548523206751055,45.4675361791681,3.89721738678583,5.48523206751055
2021-07-16,8843,10,6526,2,2317,8,7330,1,67938,28,75268,29,0,176,0,235,186,0,"Anderson",76978,37.6731014055964,0.0588235294117647,37.6731014055964,12.9907246226195,5.88235294117647
2021-07-17,8848,5,6527,1,2321,4,7331,1,67974,36,75305,37,0,176,0,235,186,0,"Anderson",76978,41.5703187923822,0.0553191489361702,48.065681103692,6.49536231130973,5.53191489361702
2021-07-18,8851,3,6529,2,2322,1,7333,2,67994,20,75327,22,0,176,0,235,186,0,"Anderson",76978,45.4675361791681,0.0619834710743802,28.5795941697628,3.89721738678583,6.19834710743802
2021-07-19,8856,5,6533,4,2323,1,7337,4,68028,34,75365,38,0,176,0,235,186,0,"Anderson",76978,41.5703187923822,0.0625,49.3647535659539,6.49536231130973,6.25
2021-07-20,8871,15,6544,11,2327,4,7348,11,68063,35,75411,46,0,176,1,236,186,0,"Anderson",76978,59.7573332640495,0.0981132075471698,59.7573332640495,19.4860869339292,9.81132075471698
2021-07-21,8878,7,6548,4,2330,3,7353,5,68148,85,75501,90,0,176,0,236,187,1,"Anderson",76978,62.3554781885734,0.0875420875420875,116.916521603575,9.09350723583361,8.75420875420875
2021-07-22,8888,10,6553,5,2335,5,7357,4,68203,55,75560,59,0,176,0,236,187,0,"Anderson",76978,71.448985424407,0.0872274143302181,76.6452752734548,12.9907246226195,8.72274143302181
2021-07-23,8898,10,6557,4,2341,6,7362,5,68274,71,75636,76,0,176,0,236,187,0,"Anderson",76978,71.448985424407,0.0869565217391304,98.7295071319078,12.9907246226195,8.69565217391304
2021-07-24,8906,8,6561,4,2345,4,7366,4,68328,54,75694,58,0,176,0,236,188,1,"Anderson",76978,75.3462028111928,0.089974293059126,75.3462028111928,10.3925796980956,8.9974293059126
2021-07-25,8911,5,6564,3,2347,2,7367,1,68350,22,75717,23,0,176,0,236,188,0,"Anderson",76978,77.9443477357167,0.0871794871794872,29.8786666320247,6.49536231130973,8.71794871794872
2021-07-26,8934,23,6573,9,2361,14,7375,8,68400,50,75775,58,2,178,0,236,188,0,"Anderson",76978,101.327652056432,0.0926829268292683,75.3462028111928,29.8786666320247,9.26829268292683
2021-07-27,8949,15,6578,5,2371,10,7380,5,68453,53,75833,58,0,178,0,236,188,0,"Anderson",76978,101.327652056432,0.0758293838862559,75.3462028111928,19.4860869339292,7.58293838862559
2021-07-28,8969,20,6586,8,2383,12,7392,12,68536,83,75928,95,0,178,0,236,188,0,"Anderson",76978,118.215594065837,0.0913348946135831,123.411883914885,25.9814492452389,9.13348946135831
2021-07-29,8981,12,6596,10,2385,2,7404,12,68585,49,75989,61,0,178,0,236,188,0,"Anderson",76978,120.813738990361,0.10955710955711,79.2434201979787,15.5888695471433,10.955710955711
2021-07-30,9012,31,6617,21,2395,10,7427,23,68633,48,76060,71,0,178,1,237,188,0,"Anderson",76978,148.094260697862,0.153301886792453,92.2341448205981,40.2712463301203,15.3301886792453
2021-07-31,9025,13,6623,6,2402,7,7433,6,68675,42,76108,48,0,178,0,237,188,0,"Anderson",76978,154.589623009171,0.161835748792271,62.3554781885734,16.8879420094053,16.1835748792271
2021-08-01,9044,19,6635,12,2409,7,7448,15,68714,39,76162,54,0,178,0,237,188,0,"Anderson",76978,172.776637480839,0.182022471910112,70.149912962145,24.682376782977,18.2022471910112
2021-08-02,9055,11,6640,5,2415,6,7453,5,68793,79,76246,84,0,178,0,237,188,0,"Anderson",76978,157.187767933695,0.165605095541401,109.122086830003,14.2897970848814,16.5605095541401
2021-08-03,9078,23,6651,11,2427,12,7466,13,68865,72,76331,85,0,178,1,238,188,0,"Anderson",76978,167.580347631791,0.172690763052209,110.421159292265,29.8786666320247,17.2690763052209
2021-08-04,9104,26,6673,22,2431,4,7487,21,68967,102,76454,123,0,178,0,238,188,0,"Anderson",76978,175.374782405363,0.180608365019011,159.785912858219,33.7758840188106,18.0608365019011
2021-08-05,9134,30,6689,16,2445,14,7503,16,69064,97,76567,113,0,178,1,239,188,0,"Anderson",76978,198.758086726078,0.171280276816609,146.7951882356,38.9721738678584,17.1280276816609
2021-08-06,9159,25,6705,16,2454,9,7521,18,69207,143,76728,161,0,178,1,240,188,0,"Anderson",76978,190.963651952506,0.140718562874251,209.150666424173,32.4768115565486,14.0718562874251
2021-08-07,9172,13,6711,6,2461,7,7528,7,69282,75,76810,82,0,178,0,240,188,0,"Anderson",76978,190.963651952506,0.135327635327635,106.523941905479,16.8879420094053,13.5327635327635
2021-08-08,9186,14,6719,8,2467,6,7538,10,69334,52,76872,62,0,178,0,240,188,0,"Anderson",76978,184.468289641196,0.126760563380282,80.5424926602406,18.1870144716672,12.6760563380282
2021-08-09,9222,36,6738,19,2484,17,7557,19,69433,99,76990,118,0,178,0,240,188,0,"Anderson",76978,216.945101197745,0.139784946236559,153.29055054691,46.76660864143,13.9784946236559
2021-08-10,9261,39,6758,20,2503,19,7577,20,69533,100,77110,120,0,178,2,242,188,0,"Anderson",76978,237.730260593936,0.142490372272144,155.888695471433,50.6638260282159,14.2490372272144
2021-08-11,9315,54,6782,24,2533,30,7606,29,69665,132,77271,161,0,178,1,243,188,0,"Anderson",76978,274.10428953727,0.145654834761322,209.150666424173,70.149912962145,14.5654834761322
2021-08-12,9363,48,6818,36,2545,12,7643,37,69832,167,77475,204,0,178,0,243,190,2,"Anderson",76978,297.487593857985,0.154185022026432,265.010782301437,62.3554781885734,15.4185022026432
2021-08-13,9426,63,6853,35,2573,28,7681,38,69946,114,77627,152,2,180,1,244,191,1,"Anderson",76978,346.852347423939,0.17797552836485,197.459014263816,81.8415651225025,17.797552836485
2021-08-14,9476,50,6888,35,2588,15,7713,32,70132,186,77845,218,0,180,0,244,191,0,"Anderson",76978,394.918028527631,0.178743961352657,283.197796773104,64.9536231130973,17.8743961352657
2021-08-15,9499,23,6901,13,2598,10,7728,15,70221,89,77949,104,0,180,0,244,191,0,"Anderson",76978,406.609680687989,0.176415970287837,135.103536075242,29.8786666320247,17.6415970287837
2021-08-16,9537,38,6925,24,2612,14,7752,24,70310,89,78062,113,0,180,0,244,192,1,"Anderson",76978,409.207825612513,0.181902985074627,146.7951882356,49.3647535659539,18.1902985074627
2021-08-17,9580,43,6946,21,2634,22,7776,24,70418,108,78194,132,1,181,0,244,192,0,"Anderson",76978,414.40411546156,0.183579335793358,171.477565018577,55.8601158772636,18.3579335793358
2021-08-18,9632,52,6973,27,2659,25,7807,31,70529,111,78336,142,0,181,0,244,193,1,"Anderson",76978,411.805970537037,0.188732394366197,184.468289641196,67.5517680376211,18.8732394366197
2021-08-19,9706,74,7006,33,2700,41,7842,35,70681,152,78523,187,0,181,0,244,193,0,"Anderson",76978,445.581854555847,0.189885496183206,242.926550442984,96.1313622073839,18.9885496183206
2021-08-20,9766,60,7048,42,2718,18,7886,44,70875,194,78761,238,0,181,2,246,193,0,"Anderson",76978,441.684637169061,0.180776014109347,309.179246018343,77.9443477357167,18.0776014109347
2021-08-21,9848,82,7082,34,2766,48,7920,34,71149,274,79069,308,0,181,1,247,193,0,"Anderson",76978,483.254955961444,0.169117647058824,400.114318376679,106.523941905479,16.9117647058824
2021-08-22,9870,22,7103,21,2767,1,7948,28,71305,156,79253,184,0,181,0,247,193,0,"Anderson",76978,481.955883499182,0.168711656441718,239.029333056198,28.5795941697628,16.8711656441718
2021-08-23,9918,48,7117,14,2801,34,7965,17,71440,135,79405,152,0,181,2,249,194,1,"Anderson",76978,494.946608121801,0.158600148920328,197.459014263816,62.3554781885734,15.8600148920328
2021-08-24,9962,44,7144,27,2818,17,7989,24,71526,86,79515,110,1,182,0,249,195,1,"Anderson",76978,496.245680584063,0.161241483724451,142.897970848814,57.1591883395256,16.1241483724451
2021-08-25,10033,71,7170,26,2863,45,8011,22,71570,44,79581,66,0,182,1,250,195,0,"Anderson",76978,520.92805736704,0.163855421686747,85.7387825092884,92.2341448205981,16.3855421686747
2021-08-26,10101,68,7206,36,2895,32,8055,44,71742,172,79797,216,1,183,2,252,196,1,"Anderson",76978,513.133622593468,0.167189952904239,280.59965184858,88.3369274338123,16.7189952904239
2021-08-27,10176,75,7261,55,2915,20,8116,61,71919,177,80035,238,0,183,0,252,196,0,"Anderson",76978,532.619709527397,0.180533751962323,309.179246018343,97.4304346696459,18.0533751962323
2021-08-28,10233,57,7291,30,2942,27,8155,39,72123,204,80278,243,0,183,0,252,196,0,"Anderson",76978,500.142897970849,0.194375516956162,315.674608329653,74.0471303489309,19.4375516956162
2021-08-29,10296,63,7339,48,2957,15,8207,52,72334,211,80541,263,0,183,1,253,197,1,"Anderson",76978,553.404868923589,0.201086956521739,341.656057574892,81.8415651225025,20.1086956521739
2021-08-30,10367,71,7385,46,2982,25,8255,48,72560,226,80815,274,0,183,3,256,197,0,"Anderson",76978,583.283535555613,0.205673758865248,355.945854659773,92.2341448205981,20.5673758865248
2021-08-31,10500,133,7466,81,3034,52,8341,86,72817,257,81158,343,0,183,0,256,198,1,"Anderson",76978,698.900984696926,0.214242239805234,445.581854555847,172.776637480839,21.4242239805234
2021-09-01,10530,30,7488,22,3042,8,8365,24,72908,91,81273,115,0,183,0,256,199,1,"Anderson",76978,645.639013744187,0.209219858156028,149.393333160124,38.9721738678584,20.9219858156028
2021-09-02,10589,59,7514,26,3075,33,8394,29,73009,101,81403,130,1,184,0,256,199,0,"Anderson",76978,633.947361583829,0.211083437110834,168.879420094053,76.6452752734548,21.1083437110834
2021-09-03,10618,29,7532,18,3086,11,8412,18,73082,73,81494,91,0,184,0,256,199,0,"Anderson",76978,574.19002831978,0.202878684030158,118.215594065837,37.6731014055964,20.2878684030158
2021-09-04,10724,106,7601,69,3123,37,8487,75,73403,321,81890,396,0,184,1,257,199,0,"Anderson",76978,637.844578970615,0.205955334987593,514.43269505573,137.701680999766,20.5955334987593
2021-09-05,10836,112,7675,74,3161,38,8563,76,73707,304,82270,380,0,184,1,258,200,1,"Anderson",76978,701.49912962145,0.205899363794101,493.647535659539,145.496115773338,20.5899363794101
2021-09-06,10951,115,7752,77,3199,38,8650,87,74114,407,82764,494,0,184,3,261,201,1,"Anderson",76978,758.658317960976,0.202668034889687,641.741796357401,149.393333160124,20.2668034889687
2021-09-07,10988,37,7772,20,3216,17,8668,18,74213,99,82881,117,0,184,0,261,201,0,"Anderson",76978,633.947361583829,0.189785258270459,151.991478084648,48.065681103692,18.9785258270458
2021-09-08,11029,41,7803,31,3226,10,8700,32,74320,107,83020,139,0,184,2,263,204,3,"Anderson",76978,648.237158668711,0.191757298225529,180.57107225441,53.2619709527397,19.1757298225529
2021-09-09,11087,58,7824,21,3263,37,8718,18,74526,206,83244,224,0,184,1,264,207,3,"Anderson",76978,646.938086206449,0.175991309071157,290.992231546676,75.3462028111928,17.5991309071157
2021-09-10,11239,152,7897,73,3342,79,8799,81,74818,292,83617,373,1,185,2,266,208,1,"Anderson",76978,806.723999064668,0.182289213377296,484.554028423705,197.459014263816,18.2289213377296
2021-09-11,11354,115,7959,62,3395,53,8868,69,75164,346,84032,415,0,185,1,267,208,0,"Anderson",76978,818.415651225025,0.177871148459384,539.115071838707,149.393333160124,17.7871148459384
2021-09-12,11392,38,7991,32,3401,6,8903,35,75307,143,84210,178,0,185,4,271,209,1,"Anderson",76978,722.284289017641,0.175257731958763,231.234898282626,49.3647535659539,17.5257731958763
2021-09-13,11480,88,8025,34,3455,54,8937,34,75437,130,84374,164,4,189,3,274,209,0,"Anderson",76978,687.209332536569,0.178260869565217,213.047883810959,114.318376679051,17.8260869565217
2021-09-14,11540,60,8055,30,3485,30,8972,35,75596,159,84568,194,1,190,1,275,209,0,"Anderson",76978,717.087999168594,0.180201541197392,252.020057678817,77.9443477357167,18.0201541197392
2021-09-15,11579,39,8071,16,3508,23,8986,14,75657,61,84643,75,0,190,1,276,210,1,"Anderson",76978,714.48985424407,0.176216882316697,97.4304346696459,50.6638260282159,17.6216882316697
2021-09-16,11665,86,8126,55,3539,31,9042,56,75879,222,84921,278,0,190,1,277,210,0,"Anderson",76978,750.863883187404,0.193202146690519,361.142144508821,111.720231754527,19.3202146690519
2021-09-17,11737,72,8167,41,3570,31,9079,37,76042,163,85121,200,0,190,1,278,214,4,"Anderson",76978,646.938086206449,0.186170212765957,259.814492452389,93.53321728286,18.6170212765957
2021-09-18,11789,52,8197,30,3592,22,9112,33,76196,154,85308,187,0,190,1,279,215,1,"Anderson",76978,565.096521083946,0.191222570532915,242.926550442984,67.5517680376211,19.1222570532915
2021-09-19,11812,23,8206,9,3606,14,9122,10,76264,68,85386,78,0,190,0,279,215,0,"Anderson",76978,545.610434150017,0.186224489795918,101.327652056432,29.8786666320247,18.6224489795918
2021-09-20,11875,63,8241,35,3634,28,9158,36,76450,186,85608,222,0,190,3,282,215,0,"Anderson",76978,513.133622593468,0.179092382495948,288.394086622152,81.8415651225025,17.9092382495948
2021-09-21,11928,53,8267,26,3661,27,9182,24,76568,118,85750,142,0,190,1,283,216,1,"Anderson",76978,504.040115357635,0.177664974619289,184.468289641196,68.8508404998831,17.7664974619289
2021-09-22,11979,51,8301,34,3678,17,9222,40,76840,272,86062,312,0,190,0,283,219,3,"Anderson",76978,519.628984904778,0.16631430584919,405.310608225727,66.2526955753592,16.631430584919
2021-09-23,12054,75,8349,48,3705,27,9273,51,77048,208,86321,259,2,192,1,284,219,0,"Anderson",76978,505.339187819897,0.165,336.459767725844,97.4304346696459,16.5
2021-09-24,12094,40,8370,21,3724,19,9298,25,77188,140,86486,165,2,194,1,285,222,3,"Anderson",76978,463.768869027514,0.16043956043956,214.346956273221,51.9628984904778,16.043956043956
2021-09-25,12104,10,8374,4,3730,6,9304,6,77283,95,86587,101,0,194,0,285,222,0,"Anderson",76978,409.207825612513,0.150117279124316,131.206318688456,12.9907246226195,15.0117279124316
2021-09-26,12122,18,8389,15,3733,3,9322,18,77420,137,86742,155,1,195,0,285,222,0,"Anderson",76978,402.712463301203,0.147492625368732,201.356231650601,23.383304320715,14.7492625368732
2021-09-27,12172,50,8410,21,3762,29,9344,22,77506,86,86850,108,1,196,1,286,223,1,"Anderson",76978,385.824521291798,0.14975845410628,140.29982592429,64.9536231130973,14.975845410628
2021-09-28,12221,49,8434,24,3787,25,9371,27,77601,95,86972,122,0,196,1,287,223,0,"Anderson",76978,380.62823144275,0.154664484451718,158.486840395957,63.6545506508353,15.4664484451718
2021-09-29,12257,36,8450,16,3807,20,9388,17,77792,191,87180,208,2,198,0,287,225,2,"Anderson",76978,361.142144508821,0.148479427549195,270.207072150485,46.76660864143,14.8479427549195
2021-09-30,12319,62,8488,38,3831,24,9428,40,77964,172,87392,212,0,198,1,288,226,1,"Anderson",76978,344.254202499415,0.144724556489262,275.403361999532,80.5424926602406,14.4724556489262
2021-10-01,12370,51,8515,27,3855,24,9457,29,78115,151,87572,180,0,198,1,289,227,1,"Anderson",76978,358.543999584297,0.146408839779006,233.83304320715,66.2526955753592,14.6408839779006
2021-10-02,12387,17,8522,7,3865,10,9463,6,78195,80,87658,86,1,199,0,289,229,2,"Anderson",76978,367.63750682013,0.148459383753501,111.720231754527,22.0842318584531,14.8459383753501
2021-10-03,12400,13,8531,9,3869,4,9472,9,78293,98,87765,107,4,203,0,289,229,0,"Anderson",76978,361.142144508821,0.146627565982405,139.000753462028,16.8879420094053,14.6627565982405
2021-10-04,12444,44,8554,23,3890,21,9498,26,78413,120,87911,146,1,204,0,289,231,2,"Anderson",76978,353.347709735249,0.145146088595664,189.664579490244,57.1591883395256,14.5146088595664
2021-10-05,12497,53,8583,29,3914,24,9528,30,78541,128,88069,158,2,206,0,289,232,1,"Anderson",76978,358.543999584297,0.143117593436645,205.253449037387,68.8508404998831,14.3117593436645
2021-10-06,12527,30,8606,23,3921,7,9554,26,78706,165,88260,191,1,207,0,289,233,1,"Anderson",76978,350.749564810725,0.153703703703704,248.122840292031,38.9721738678584,15.3703703703704
2021-10-07,12559,32,8628,22,3931,10,9579,25,78845,139,88424,164,0,207,0,289,235,2,"Anderson",76978,311.777390942867,0.146317829457364,213.047883810959,41.5703187923822,14.6317829457364
2021-10-08,12576,17,8633,5,3943,12,9589,10,78975,130,88564,140,1,208,1,290,235,0,"Anderson",76978,267.608927225961,0.133064516129032,181.870144716672,22.0842318584531,13.3064516129032
2021-10-09,12591,15,8636,3,3955,12,9596,7,79037,62,88633,69,0,208,0,290,236,1,"Anderson",76978,265.010782301437,0.136410256410256,89.6359998960742,19.4860869339292,13.6410256410256
2021-10-10,12601,10,8644,8,3957,2,9605,9,79124,87,88729,96,0,208,0,290,236,0,"Anderson",76978,261.113564914651,0.137966804979253,124.710956377147,12.9907246226195,13.7966804979253
2021-10-11,12641,40,8658,14,3983,26,9618,13,79225,101,88843,114,0,208,1,291,236,0,"Anderson",76978,255.917275065603,0.128755364806867,148.094260697862,51.9628984904778,12.8755364806867
2021-10-12,12676,35,8682,24,3994,11,9640,22,79324,99,88964,121,2,210,3,294,236,0,"Anderson",76978,232.533970744888,0.125139664804469,157.187767933695,45.4675361791681,12.5139664804469
2021-10-13,12702,26,8696,14,4006,12,9658,18,79436,112,89094,130,0,210,1,295,239,3,"Anderson",76978,227.33768089584,0.124700239808153,168.879420094053,33.7758840188106,12.4700239808153
2021-10-14,12721,19,8706,10,4015,9,9672,14,79539,103,89211,117,1,211,0,295,239,0,"Anderson",76978,210.449738886435,0.118170266836086,151.991478084648,24.682376782977,11.8170266836086
2021-10-15,12744,23,8718,12,4026,11,9685,13,79660,121,89345,134,0,211,1,296,239,0,"Anderson",76978,218.244173660007,0.12291933418694,174.075709943101,29.8786666320247,12.291933418694
2021-10-16,12752,8,8723,5,4029,3,9692,7,79715,55,89407,62,0,211,1,297,239,0,"Anderson",76978,209.150666424173,0.124031007751938,80.5424926602406,10.3925796980956,12.4031007751938
2021-10-17,12754,2,8724,1,4030,1,9693,1,79766,51,89459,52,0,211,0,297,239,0,"Anderson",76978,198.758086726078,0.120547945205479,67.5517680376211,2.59814492452389,12.0547945205479
2021-10-18,12778,24,8734,10,4044,14,9704,11,79834,68,89538,79,1,212,1,298,239,0,"Anderson",76978,177.972927329886,0.123741007194245,102.626724518694,31.1777390942867,12.3741007194245
2021-10-19,12807,29,8747,13,4060,16,9715,11,79945,111,89660,122,2,214,0,298,239,0,"Anderson",76978,170.178492556315,0.107758620689655,158.486840395957,37.6731014055964,10.7758620689655
2021-10-20,12842,35,8773,26,4069,9,9744,29,80056,111,89800,140,0,214,1,299,240,1,"Anderson",76978,181.870144716672,0.121813031161473,181.870144716672,45.4675361791681,12.1813031161473
2021-10-21,12874,32,8791,18,4083,14,9762,18,80149,93,89911,111,0,214,1,300,241,1,"Anderson",76978,198.758086726078,0.128571428571429,144.197043311076,41.5703187923822,12.8571428571429
2021-10-22,12883,9,8797,6,4086,3,9770,8,80225,76,89995,84,0,214,1,301,241,0,"Anderson",76978,180.57107225441,0.130769230769231,109.122086830003,11.6916521603575,13.0769230769231
2021-10-23,12900,17,8801,4,4099,13,9774,4,80278,53,90052,57,0,214,1,302,241,0,"Anderson",76978,192.262724414768,0.127131782945736,74.0471303489309,22.0842318584531,12.7131782945736
2021-10-24,12906,6,8806,5,4100,1,9781,7,80330,52,90111,59,0,214,0,302,242,1,"Anderson",76978,197.459014263816,0.134969325153374,76.6452752734548,7.79443477357167,13.4969325153374
2021-10-25,12930,24,8819,13,4111,11,9795,14,80401,71,90196,85,1,215,2,304,242,0,"Anderson",76978,197.459014263816,0.138297872340426,110.421159292265,31.1777390942867,13.8297872340426
2021-10-26,12942,12,8825,6,4117,6,9801,6,80465,64,90266,70,0,215,0,304,243,1,"Anderson",76978,175.374782405363,0.141914191419142,90.9350723583361,15.5888695471433,14.1914191419142
2021-10-27,12959,17,8835,10,4124,7,9814,13,80586,121,90400,134,1,216,2,306,245,2,"Anderson",76978,151.991478084648,0.116666666666667,174.075709943101,22.0842318584531,11.6666666666667
2021-10-28,12981,22,8849,14,4132,8,9831,17,80668,82,90499,99,1,217,0,306,246,1,"Anderson",76978,139.000753462028,0.11734693877551,128.608173763933,28.5795941697628,11.734693877551
2021-10-29,13002,21,8860,11,4142,10,9843,12,80782,114,90625,126,0,217,1,307,246,0,"Anderson",76978,154.589623009171,0.115873015873016,163.683130245005,27.2805217075008,11.5873015873016
2021-10-30,13014,12,8864,4,4150,8,9848,5,80869,87,90717,92,0,217,1,308,246,0,"Anderson",76978,148.094260697862,0.111278195488722,119.514666528099,15.5888695471433,11.1278195488722
2021-10-31,13017,3,8866,2,4151,1,9851,3,80908,39,90759,42,0,217,0,308,246,0,"Anderson",76978,144.197043311076,0.108024691358025,54.5610434150017,3.89721738678583,10.8024691358025
2021-11-01,13044,27,8871,5,4173,22,9855,4,80996,88,90851,92,1,218,1,309,247,1,"Anderson",76978,148.094260697862,0.0916030534351145,119.514666528099,35.0749564810725,9.16030534351145
2021-11-02,13064,20,8876,5,4188,15,9860,5,81072,76,90932,81,2,220,1,310,247,0,"Anderson",76978,158.486840395957,0.0885885885885886,105.224869443218,25.9814492452389,8.85885885885886
2021-11-03,13094,30,8894,18,4200,12,9878,18,81272,200,91150,218,1,221,0,310,247,0,"Anderson",76978,175.374782405363,0.0853333333333333,283.197796773104,38.9721738678584,8.53333333333333
2021-11-04,13116,22,8909,15,4207,7,9894,16,81405,133,91299,149,0,221,0,310,247,0,"Anderson",76978,175.374782405363,0.07875,193.56179687703,28.5795941697628,7.875
2021-11-05,13126,10,8912,3,4214,7,9895,1,81527,122,91422,123,0,221,0,310,247,0,"Anderson",76978,161.084985320481,0.0652446675031368,159.785912858219,12.9907246226195,6.52446675031368
2021-11-06,13135,9,8916,4,4219,5,9900,5,81614,87,91514,92,0,221,3,313,248,1,"Anderson",76978,157.187767933695,0.0652446675031368,119.514666528099,11.6916521603575,6.52446675031368
2021-11-07,13141,6,8921,5,4220,1,9906,6,81662,48,91568,54,0,221,0,313,248,0,"Anderson",76978,161.084985320481,0.0679851668726823,70.149912962145,7.79443477357167,6.79851668726823
2021-11-08,13166,25,8932,11,4234,14,9919,13,81750,88,91669,101,1,222,0,313,248,0,"Anderson",76978,158.486840395957,0.078239608801956,131.206318688456,32.4768115565486,7.8239608801956
2021-11-09,13189,23,8939,7,4250,16,9925,6,81908,158,91833,164,1,223,0,313,249,1,"Anderson",76978,162.384057782743,0.072142064372919,213.047883810959,29.8786666320247,7.2142064372919
2021-11-10,13207,18,8951,12,4256,6,9938,13,82024,116,91962,129,0,223,1,314,250,1,"Anderson",76978,146.7951882356,0.0738916256157636,167.580347631791,23.383304320715,7.38916256157635
2021-11-11,13230,23,8969,18,4261,5,9956,18,82214,190,92170,208,0,223,0,314,251,1,"Anderson",76978,148.094260697862,0.0711825487944891,270.207072150485,29.8786666320247,7.11825487944891
2021-11-12,13243,13,8977,8,4266,5,9964,8,82347,133,92311,141,0,223,1,315,251,0,"Anderson",76978,151.991478084648,0.077615298087739,183.169217178934,16.8879420094053,7.7615298087739
2021-11-13,13250,7,8981,4,4269,3,9968,4,82398,51,92366,55,3,226,1,316,252,1,"Anderson",76978,149.393333160124,0.07981220657277,71.448985424407,9.09350723583361,7.981220657277
2021-11-14,13252,2,8983,2,4269,0,9971,3,82477,79,92448,82,0,226,0,316,252,0,"Anderson",76978,144.197043311076,0.0738636363636364,106.523941905479,2.59814492452389,7.38636363636364
2021-11-15,13284,32,8997,14,4287,18,9985,14,82562,85,92547,99,0,226,0,316,253,1,"Anderson",76978,153.29055054691,0.0751708428246014,128.608173763933,41.5703187923822,7.51708428246014
2021-11-16,13309,25,9010,13,4299,12,9998,13,82688,126,92686,139,1,227,0,316,254,1,"Anderson",76978,155.888695471433,0.0855803048065651,180.57107225441,32.4768115565486,8.55803048065651
2021-11-17,13326,17,9019,9,4307,8,10007,9,82802,114,92809,123,0,227,2,318,256,2,"Anderson",76978,154.589623009171,0.0814639905548996,159.785912858219,22.0842318584531,8.14639905548996
2021-11-18,13349,23,9033,14,4316,9,10025,18,82937,135,92962,153,4,231,0,318,258,2,"Anderson",76978,154.589623009171,0.0871212121212121,198.758086726078,29.8786666320247,8.71212121212121
2021-11-19,13363,14,9039,6,4324,8,10032,7,83046,109,93078,116,1,232,0,318,258,0,"Anderson",76978,155.888695471433,0.0886571056062582,150.692405622386,18.1870144716672,8.86571056062582
2021-11-20,13372,9,9044,5,4328,4,10037,5,83139,93,93176,98,0,232,0,318,259,1,"Anderson",76978,158.486840395957,0.0851851851851852,127.309101301671,11.6916521603575,8.51851851851852
2021-11-21,13384,12,9050,6,4334,6,10043,6,83179,40,93222,46,0,232,0,318,259,0,"Anderson",76978,171.477565018577,0.0930232558139535,59.7573332640495,15.5888695471433,9.30232558139535
2021-11-22,13412,28,9067,17,4345,11,10061,18,83301,122,93362,140,1,233,0,318,259,0,"Anderson",76978,166.281275169529,0.0932515337423313,181.870144716672,36.3740289433345,9.32515337423313
