"DATE","TOTAL_CASES","NEW_CASES","TOTAL_CONFIRMED","NEW_CONFIRMED","TOTAL_PROBABLE","NEW_PROBABLE","POS_TESTS","NEW_POS_TESTS","NEG_TESTS","NEW_NEG_TESTS","TOTAL_TESTS","NEW_TESTS","NEW_DEATHS","TOTAL_DEATHS","NEW_HOSPITALIZED","TOTAL_HOSPITALIZED","TOTAL_DEATHS_BY_DOD","NEW_DEATHS_BY_DOD","Region","Population","New_cases_per_100k_per_week","PositivityRate_per_week","Tests_per_100k","New_cases_per_100k","PositivityPercentage_per_week"
2021-05-22,51568,8,43105,4,8463,4,47193,4,341101,269,388294,273,0,636,0,1427,661,0,"Knox County",470313,24.877049964598,0.0280122793553338,58.0464499173954,1.70099486937423,2.80122793553338
2021-05-21,51560,16,43101,12,8459,4,47189,13,340832,377,388021,390,0,636,1,1427,661,1,"Knox County",470313,25.9401717579569,0.0292758089368259,82.9234998819935,3.40198973874845,2.92758089368259
2021-05-20,51544,34,43089,26,8455,8,47176,27,340455,594,387631,621,0,636,1,1426,660,1,"Knox County",470313,28.2790397033465,0.0327868852459016,132.039726735174,7.22922819484046,3.27868852459016
2021-05-19,51510,14,43063,6,8447,8,47149,6,339861,544,387010,550,0,636,1,1425,659,0,"Knox County",470313,27.8537909860029,0.0314043754410727,116.943397269478,2.97674102140489,3.14043754410727
2021-05-18,51496,24,43057,14,8439,10,47143,14,339317,444,386460,458,1,636,0,1424,659,1,"Knox County",470313,29.1295371380336,0.0322797579018157,97.3819562716744,5.10298460812268,3.22797579018157
2021-05-17,51472,15,43043,8,8429,7,47129,8,338873,420,386002,428,0,635,0,1424,658,0,"Knox County",470313,27.0032935513158,0.0270910938029123,91.003225511521,3.18936538007667,2.70910938029123
2021-05-16,51457,22,43035,13,8422,9,47121,12,338453,272,385574,284,1,635,1,1424,658,1,"Knox County",470313,28.2790397033465,0.0279627163781625,60.385317862785,4.67773589077912,2.79627163781625
2021-05-15,51435,23,43022,13,8413,10,47109,17,338181,336,385290,353,0,634,2,1423,657,1,"Knox County",470313,31.4684050834232,0.0314526588845655,75.0563986111377,4.8903602494509,3.14526588845655
2021-05-14,51412,36,43009,25,8403,11,47092,26,337845,498,384937,524,0,634,4,1421,656,0,"Knox County",470313,35.7208922568587,0.0341827221876942,111.415163944012,7.65447691218401,3.41827221876942
2021-05-13,51376,31,42984,17,8392,14,47066,17,337347,376,384413,393,0,634,0,1417,656,0,"Knox County",470313,35.0830191808434,0.0334448160535117,83.5613729580088,6.59135511882512,3.34448160535117
2021-05-12,51345,34,42967,28,8378,6,47049,26,336971,506,384020,532,0,634,0,1417,656,0,"Knox County",470313,39.335506354279,0.0403768506056528,113.116158813386,7.22922819484046,4.03768506056528
2021-05-11,51311,36,42939,30,8372,6,47023,31,336465,555,383488,586,0,634,4,1417,656,0,"Knox County",470313,41.8869986583403,0.0441935483870968,124.597874181662,7.65447691218401,4.41935483870968
2021-05-10,51275,21,42909,14,8366,7,46992,13,335910,277,382902,290,1,634,1,1413,656,1,"Knox County",470313,43.162744810371,0.0479405806887238,61.6610640148157,4.46511153210734,4.79405806887238
2021-05-09,51254,17,42895,14,8359,3,46979,17,335633,369,382612,386,0,633,1,1412,655,0,"Knox County",470313,42.0996230170121,0.047976501305483,82.0730024473064,3.61461409742023,4.7976501305483
2021-05-08,51237,20,42881,11,8356,9,46962,14,335264,307,382226,321,0,633,1,1411,655,0,"Knox County",470313,41.4617499409967,0.0474934036939314,68.2524191336408,4.25248717343556,4.74934036939314
2021-05-07,51217,43,42870,31,8347,12,46948,33,334957,576,381905,609,0,633,0,1410,655,0,"Knox County",470313,42.9501204516992,0.0484440166827077,129.488234431113,9.14284742288646,4.84440166827077
2021-05-06,51174,40,42839,26,8335,14,46915,28,334381,340,381296,368,1,633,0,1410,655,1,"Knox County",470313,44.8637396797452,0.0523932729624838,78.2457639912144,8.50497434687113,5.23932729624838
2021-05-05,51134,51,42813,32,8321,19,46887,38,334041,585,380928,623,0,632,4,1410,654,0,"Knox County",470313,48.4783537771654,0.0546654099905749,132.464975452518,10.8438422922607,5.46654099905749
2021-05-04,51083,50,42781,32,8302,18,46849,34,333456,536,380305,570,0,632,0,1406,654,0,"Knox County",470313,51.4550947985703,0.0558888538048626,121.195884442914,10.6312179335889,5.58888538048626
2021-05-03,51033,24,42749,9,8284,15,46815,7,332920,309,379735,316,1,632,1,1406,654,1,"Knox County",470313,52.0929678745856,0.053554650798622,67.1892973402819,5.10298460812268,5.3554650798622
2021-05-02,51009,25,42740,18,8269,7,46808,20,332611,288,379419,308,0,631,2,1405,653,0,"Knox County",470313,53.7939627439599,0.0558587479935795,65.4883024709077,5.31560896679445,5.58587479935795
2021-05-01,50984,45,42722,35,8262,10,46788,37,332323,450,379111,487,0,631,2,1403,653,0,"Knox County",470313,59.1095717107543,0.060042669917708,103.548062673156,9.56809614023002,6.0042669917708
2021-04-30,50939,58,42687,30,8252,28,46751,29,331873,567,378624,596,0,631,3,1401,653,1,"Knox County",470313,62.298937090831,0.0590575275397797,126.72411776838,12.3322128029631,5.90575275397797
2021-04-29,50881,54,42657,34,8224,20,46722,35,331306,571,378028,606,0,631,2,1398,652,0,"Knox County",470313,65.2756781122359,0.0570450656018254,128.850361355098,11.481715368276,5.70450656018254
2021-04-28,50827,47,42623,28,8204,19,46687,34,330735,543,377422,577,4,631,1,1396,652,2,"Knox County",470313,64.4251806775488,0.0566473988439306,122.684254953616,9.99334485757357,5.66473988439306
2021-04-27,50780,39,42595,17,8185,22,46653,20,330192,392,376845,412,1,627,2,1395,650,1,"Knox County",470313,62.0863127321592,0.0551181102362205,87.6012357727726,8.29234998819935,5.51181102362205
2021-04-26,50741,69,42578,36,8163,33,46633,40,329800,480,376433,520,1,626,0,1393,649,2,"Knox County",470313,71.6544088723892,0.0613234455219624,110.564666509325,14.6710807483527,6.13234455219624
2021-04-25,50672,38,42542,25,8130,13,46593,26,329320,341,375913,367,0,625,3,1393,647,0,"Knox County",470313,74.4185255351224,0.0619915848527349,78.0331396325426,8.07972562952757,6.19915848527349
2021-04-24,50634,35,42517,22,8117,13,46567,28,328979,509,375546,537,0,625,3,1390,647,1,"Knox County",470313,72.2922819484046,0.0586445366528354,114.179280606745,7.44185255351224,5.86445366528354
2021-04-23,50599,43,42495,31,8104,12,46539,36,328470,553,375009,589,0,625,2,1387,646,1,"Knox County",470313,69.1029165683279,0.0606984478935698,125.235747257677,9.14284742288646,6.06984478935698
2021-04-22,50556,79,42464,62,8092,17,46503,65,327917,787,374420,852,1,625,1,1385,645,1,"Knox County",470313,74.4185255351224,0.0646081992734821,181.155953588355,16.7973243350705,6.46081992734821
2021-04-21,50477,62,42402,34,8075,28,46438,35,327130,479,373568,514,1,624,1,1384,644,1,"Knox County",470313,77.607890915199,0.065945660775521,109.288920357294,13.1827102376502,6.5945660775521
2021-04-20,50415,38,42368,34,8047,4,46403,38,326651,474,373054,512,1,623,1,1383,643,1,"Knox County",470313,77.3952665565272,0.0688768953996402,108.86367163995,8.07972562952757,6.88768953996402
2021-04-19,50377,65,42334,41,8043,24,46365,39,326177,336,372542,375,0,622,0,1382,642,0,"Knox County",470313,76.5447691218401,0.0712760277629471,79.7341345019168,13.8205833136656,7.12760277629471
2021-04-18,50312,38,42293,27,8019,11,46326,32,325841,364,372167,396,0,622,1,1382,642,1,"Knox County",470313,76.5447691218401,0.072317880794702,84.1992460340241,8.07972562952757,7.2317880794702
2021-04-17,50274,37,42266,18,8008,19,46294,23,325477,335,371771,358,0,622,1,1381,641,0,"Knox County",470313,76.9700178391837,0.0745272525027809,76.1195204044966,7.86710127085579,7.45272525027809
2021-04-16,50237,345,42248,329,7989,16,46271,368,325142,2088,371413,2456,1,622,4,1380,641,1,"Knox County",470313,141.182574158061,0.109829763866008,522.205424897887,73.3554037417635,10.9829763866008
2021-04-15,49892,86,41919,54,7973,32,45903,55,323054,577,368957,632,1,621,0,1376,640,1,"Knox County",470313,142.670944668763,0.112530993705894,134.378594680564,18.2856948457729,11.2530993705894
2021-04-14,49806,85,41865,60,7941,25,45848,62,322477,684,368325,746,0,620,3,1376,639,0,"Knox County",470313,147.561304918214,0.112694063926941,158.617771569146,18.0730704871011,11.2694063926941
2021-04-13,49721,68,41805,38,7916,30,45786,43,321793,339,367579,382,-5,620,1,1373,639,0,"Knox County",470313,153.940035678367,0.116370439663237,81.2225050126193,14.4584563896809,11.6370439663237
2021-04-12,49653,63,41767,43,7886,20,45743,50,321454,360,367197,410,1,625,0,1372,639,1,"Knox County",470313,153.514786961024,0.117657992565056,87.175987055429,13.395334596322,11.7657992565056
2021-04-11,49590,26,41724,14,7866,12,45693,14,321094,296,366787,310,2,624,0,1372,638,0,"Knox County",470313,150.963294656962,0.116169248205516,65.9135511882512,5.52823332546623,11.6169248205516
2021-04-10,49564,50,41710,33,7854,17,45679,41,320798,571,366477,612,0,622,1,1372,638,1,"Knox County",470313,153.727411319696,0.114095169430425,130.126107507128,10.6312179335889,11.4095169430425
2021-04-09,49514,82,41677,62,7837,20,45638,71,320227,620,365865,691,5,622,2,1371,637,0,"Knox County",470313,97.807204989018,0.0888183980967486,146.923431842199,17.4351974110858,8.88183980967486
2021-04-08,49432,49,41615,26,7817,23,45567,26,319607,465,365174,491,-6,617,0,1369,637,1,"Knox County",470313,89.9401037181622,0.0842943437671609,104.398560107843,10.4185935749171,8.42943437671609
2021-04-07,49383,77,41589,54,7794,23,45541,57,319142,767,364683,824,2,623,1,1369,636,0,"Knox County",470313,88.2391088487879,0.0811827956989247,175.202471545545,16.3720756177269,8.11827956989247
2021-04-06,49306,75,41535,41,7771,34,45484,45,318375,419,363859,464,2,621,0,1368,636,0,"Knox County",470313,89.7274793594904,0.0799579168858496,98.6577024237051,15.9468269003834,7.99579168858495
2021-04-05,49231,44,41494,32,7737,12,45439,35,317956,266,363395,301,0,619,3,1368,636,2,"Knox County",470313,85.6876165447266,0.0782561603032765,63.9999319602052,9.35547178155824,7.82561603032765
2021-04-04,49187,49,41462,31,7725,18,45404,40,317690,341,363094,381,3,619,0,1365,634,1,"Knox County",470313,90.5779767941775,0.0836875664187035,81.0098806539475,10.4185935749171,8.36875664187035
2021-04-03,49138,81,41431,64,7707,17,45364,71,317349,593,362713,664,0,616,0,1365,633,3,"Knox County",470313,97.1693319130026,0.0904088050314465,141.182574158061,17.222573052414,9.04088050314465
2021-04-02,49057,74,41367,44,7690,30,45293,45,316756,529,362049,574,0,616,2,1365,630,2,"Knox County",470313,95.4683370436284,0.0862395241957286,122.046381877601,15.7342025417116,8.62395241957286
2021-04-01,48983,76,41323,64,7660,12,45248,67,316227,580,361475,647,1,616,1,1363,628,0,"Knox County",470313,101.209194727766,0.0933852140077821,137.56796006064,16.1594512590551,9.33852140077821
2021-03-31,48907,87,41259,66,7648,21,45181,72,315647,765,360828,837,3,615,2,1362,628,2,"Knox County",470313,103.335438314484,0.0969493278179938,177.966588208278,18.4983192044447,9.69493278179938
2021-03-30,48820,56,41193,32,7627,24,45109,38,314882,460,359991,498,1,612,2,1360,626,2,"Knox County",470313,99.2955754997204,0.0943106099436187,105.886930618546,11.9069640856196,9.43106099436187
2021-03-29,48764,43,41161,21,7603,22,45071,22,314422,399,359493,421,5,611,0,1358,624,1,"Knox County",470313,99.0829511410486,0.0882645450024863,89.5148550008186,9.14284742288646,8.82645450024863
2021-03-28,48721,80,41140,46,7581,34,45049,49,314023,484,359072,533,2,606,5,1358,623,1,"Knox County",470313,105.674306259874,0.0872065165309056,113.328783172058,17.0099486937423,8.72065165309056
2021-03-27,48641,43,41094,40,7547,3,45000,42,313539,442,358539,484,0,604,2,1353,622,2,"Knox County",470313,97.5945806303462,0.0838758137205809,102.910189597141,9.14284742288646,8.38758137205809
2021-03-26,48598,79,41054,54,7544,25,44958,60,313097,416,358055,476,0,604,2,1351,620,2,"Knox County",470313,98.6577024237051,0.0898357289527721,101.209194727766,16.7973243350705,8.98357289527721
2021-03-25,48519,87,41000,63,7519,24,44898,67,312681,570,357579,637,0,604,4,1349,618,1,"Knox County",470313,100.996570369095,0.0900669068450849,135.441716473923,18.4983192044447,9.00669068450849
2021-03-24,48432,123,40937,93,7495,30,44831,95,312111,780,356942,875,1,604,3,1345,617,1,"Knox County",470313,108.651047281279,0.0950560652395515,186.046313837806,26.1527961166287,9.50560652395515
2021-03-23,48309,88,40844,58,7465,30,44736,63,311331,530,356067,593,1,603,3,1342,616,1,"Knox County",470313,115.455026758776,0.0990296093555611,126.086244692364,18.7109435631165,9.90296093555611
2021-03-22,48221,114,40786,79,7435,35,44673,81,310801,517,355474,598,2,602,1,1339,615,0,"Knox County",470313,130.551356224472,0.108913250714967,127.149366485723,24.2391768885827,10.8913250714967
2021-03-21,48107,50,40707,33,7400,17,44592,34,310284,330,354876,364,-2,600,1,1338,615,1,"Knox County",470313,124.172625464318,0.109759125900174,77.3952665565272,10.6312179335889,10.9759125900174
2021-03-20,48057,59,40674,29,7383,30,44558,33,309954,315,354512,348,0,602,4,1337,614,0,"Knox County",470313,127.574615203067,0.111282446671807,73.9932768177788,12.5448371616349,11.1282446671807
2021-03-19,47998,146,40645,102,7353,44,44525,117,309639,955,354164,1072,3,602,3,1333,614,1,"Knox County",470313,141.820447234076,0.109204368174727,227.933312496146,31.0431563660796,10.9204368174727
2021-03-18,47852,68,40543,50,7309,18,44408,66,308684,627,353092,693,2,599,1,1330,613,0,"Knox County",470313,137.780584419312,0.107638124587277,147.348680559542,14.4584563896809,10.7638124587277
2021-03-17,47784,46,40493,36,7291,10,44342,41,308057,498,352399,539,1,597,3,1329,613,2,"Knox County",470313,121.408508801585,0.103399096743523,114.604529324088,9.7807204989018,10.3399096743523
2021-03-16,47738,128,40457,84,7281,44,44301,100,307559,698,351860,798,0,596,3,1326,611,1,"Knox County",470313,129.913483148456,0.106980961015413,169.674238220079,27.2159179099876,10.6980961015413
2021-03-15,47610,44,40373,28,7237,16,44201,39,306861,290,351062,329,1,596,1,1323,610,1,"Knox County",470313,115.029778041432,0.103789524499155,69.953414003015,9.35547178155824,10.3789524499155
2021-03-14,47566,60,40345,38,7221,22,44162,46,306571,405,350733,451,0,595,0,1322,609,0,"Knox County",470313,117.15602162815,0.104491725768322,95.893585760972,12.7574615203067,10.4491725768322
2021-03-13,47506,71,40307,34,7199,37,44116,41,306166,623,350282,664,1,595,1,1322,609,2,"Knox County",470313,119.707513932211,0.098988121425429,141.182574158061,15.0963294656962,9.8988121425429
2021-03-12,47435,63,40273,60,7162,3,44075,67,305543,691,349618,758,0,594,1,1321,607,2,"Knox County",470313,102.059692162454,0.0945179584120983,161.169263873208,13.395334596322,9.45179584120983
2021-03-11,47372,81,40213,54,7159,27,44008,65,304852,627,348860,692,2,594,0,1320,605,1,"Knox County",470313,104.823808825187,0.0943039470574332,147.13605620087,17.222573052414,9.43039470574332
2021-03-10,47291,95,40159,72,7132,23,43943,82,304225,1001,348168,1083,2,592,0,1320,604,0,"Knox County",470313,115.242402400104,0.0921465968586387,230.272180441536,20.1993140738189,9.21465968586387
2021-03-09,47196,80,40087,50,7109,30,43861,55,303224,597,347085,652,0,590,2,1320,604,5,"Knox County",470313,105.036433183858,0.0853316050982934,138.631081853999,17.0099486937423,8.53316050982934
2021-03-08,47116,85,40037,57,7079,28,43806,63,302627,411,346433,474,1,590,0,1318,599,2,"Knox County",470313,113.754031889401,0.0877670716380394,100.783946010423,18.0730704871011,8.77670716380394
2021-03-07,47031,64,39980,40,7051,24,43743,42,302216,327,345959,369,0,589,0,1318,597,0,"Knox County",470313,114.604529324088,0.0884484228473998,78.4583883498861,13.6079589549938,8.84484228473998
2021-03-06,46967,125,39940,87,7027,38,43701,95,301889,848,345590,943,0,589,1,1318,597,0,"Knox County",470313,126.086244692364,0.0943472138402736,200.504770227487,26.5780448339723,9.43472138402736
2021-03-05,46842,70,39853,44,6989,26,43606,49,301041,520,344647,569,2,589,2,1317,597,2,"Knox County",470313,127.574615203067,0.0943120033458804,120.983260084242,14.8837051070245,9.43120033458804
2021-03-04,46772,113,39809,86,6963,27,43557,100,300521,1094,344078,1194,5,587,2,1315,595,2,"Knox County",470313,134.378594680564,0.0919757759273278,253.873484254103,24.0265525299109,9.19757759273278
2021-03-03,46659,74,39723,33,6936,41,43457,40,299427,497,342884,537,1,582,4,1313,593,1,"Knox County",470313,129.913483148456,0.0937104263402279,114.179280606745,15.7342025417116,9.37104263402279
2021-03-02,46585,133,39690,91,6895,42,43417,99,298930,807,342347,906,-1,581,2,1309,592,5,"Knox County",470313,141.182574158061,0.0977564102564103,192.637668956631,28.2790397033465,9.77564102564103
2021-03-01,46452,59,39599,33,6853,26,43318,35,298123,165,341441,200,1,582,1,1307,587,0,"Knox County",470313,135.654340832594,0.0974989402289105,42.5248717343556,12.5448371616349,9.74989402289106
2021-02-28,46393,77,39566,53,6827,24,43283,63,297958,563,341241,626,2,581,2,1306,587,1,"Knox County",470313,138.418457495328,0.0966834170854271,133.102848528533,16.3720756177269,9.66834170854271
2021-02-27,46316,82,39513,47,6803,35,43220,59,297395,670,340615,729,1,579,3,1304,586,1,"Knox County",470313,129.275610072441,0.0934677588741861,155.003157471726,17.4351974110858,9.34677588741861
2021-02-26,46234,106,39466,69,6768,37,43161,80,296725,505,339886,585,5,578,1,1301,585,0,"Knox County",470313,136.930086984625,0.099644128113879,124.38524982299,22.5381820192085,9.9644128113879
2021-02-25,46128,131,39397,92,6731,39,43081,98,296220,1029,339301,1127,2,573,5,1300,585,1,"Knox County",470313,140.757325440717,0.100636942675159,239.627652223094,27.8537909860029,10.0636942675159
2021-02-24,45997,102,39305,72,6692,30,42983,80,295191,969,338174,1049,2,571,2,1295,584,1,"Knox County",470313,146.710807483527,0.0984297204136346,223.042952246695,21.6876845845214,9.84297204136346
2021-02-23,45895,121,39233,67,6662,54,42903,74,294222,758,337125,832,5,569,6,1293,583,2,"Knox County",470313,144.159315179466,0.094988344988345,176.903466414919,25.7275473992852,9.4988344988345
2021-02-22,45774,62,39166,33,6608,29,42829,38,293464,306,336293,344,3,564,3,1287,581,2,"Knox County",470313,144.797188255481,0.0929705215419501,73.1427793830917,13.1827102376502,9.29705215419501
2021-02-21,45712,82,39133,41,6579,41,42791,45,293158,499,335949,544,2,561,3,1284,579,3,"Knox County",470313,145.86031004884,0.090978886756238,115.667651117447,17.4351974110858,9.0978886756238
2021-02-20,45630,137,39092,98,6538,39,42746,115,292659,1007,335405,1122,1,559,2,1281,576,1,"Knox County",470313,157.554649775788,0.0945921827592361,238.564530429735,29.1295371380336,9.45921827592361
2021-02-19,45493,94,38994,42,6499,52,42631,48,291652,274,334283,322,1,558,2,1279,575,2,"Knox County",470313,155.003157471726,0.0932584269662921,68.4650434923126,19.9866897151471,9.32584269662921
2021-02-18,45399,154,38952,110,6447,44,42583,119,291378,987,333961,1106,4,557,5,1277,573,6,"Knox County",470313,159.893517721177,0.0975747320924986,235.162540690987,32.7441512354538,9.75747320924986
2021-02-17,45245,114,38842,68,6403,46,42464,76,290391,891,332855,967,1,553,4,1272,567,3,"Knox County",470313,162.445010025239,0.0983387435554707,205.607754835609,24.2391768885827,9.83387435554707
2021-02-16,45131,145,38774,89,6357,56,42388,102,289500,818,331888,920,2,552,4,1268,564,0,"Knox County",470313,167.547994633361,0.101971830985915,195.614409978036,30.8305320074078,10.1971830985915
2021-02-15,44986,76,38685,36,6301,40,42286,44,288682,312,330968,356,2,550,1,1264,564,1,"Knox County",470313,170.524735654766,0.102866779089376,75.694271687153,16.1594512590551,10.2866779089376
2021-02-14,44910,164,38649,134,6261,30,42242,134,288370,706,330612,840,2,548,5,1263,563,1,"Knox County",470313,187.959933065852,0.113261139712409,178.604461284294,34.8703948221716,11.3261139712409
2021-02-13,44746,133,38515,89,6231,44,42108,105,287664,870,329772,975,4,546,6,1258,562,4,"Knox County",470313,187.109435631165,0.114473204520598,207.308749704984,28.2790397033465,11.4473204520598
2021-02-12,44613,179,38426,114,6187,65,42003,123,286794,996,328797,1119,3,542,3,1252,558,1,"Knox County",470313,205.182506118266,0.111889224892567,237.92665735372,38.0597602022483,11.1889224892567
2021-02-11,44434,163,38312,113,6122,50,41880,118,285798,1132,327678,1250,5,539,5,1249,557,2,"Knox County",470313,207.096125346312,0.109226699859966,265.780448339723,34.6577704634998,10.9226699859966
2021-02-10,44271,148,38199,106,6072,42,41762,112,284666,1032,326428,1144,7,534,6,1244,555,2,"Knox County",470313,214.325353541152,0.111750454270139,243.242266320514,31.4684050834232,11.1750454270139
2021-02-09,44123,210,38093,155,6030,55,41650,165,283634,1022,325284,1187,0,527,6,1238,553,5,"Knox County",470313,228.145936854818,0.116576917479261,252.385113743401,44.6511153210734,11.6576917479261
2021-02-08,43913,105,37938,70,5975,35,41485,74,282612,371,324097,445,4,527,2,1232,548,3,"Knox County",470313,234.3120432563,0.119396551724138,94.6178396089413,22.3255576605367,11.9396551724138
2021-02-07,43808,109,37868,76,5940,33,41411,83,282241,716,323652,799,1,523,2,1230,545,1,"Knox County",470313,222.617703529352,0.112733053909524,169.886862578751,23.1760550952238,11.2733053909524
2021-02-06,43699,304,37792,176,5907,128,41328,197,281525,1396,322853,1593,2,522,6,1228,544,4,"Knox County",470313,258.976468862226,0.115695900225554,338.710603364143,64.6378050362206,11.5695900225554
2021-02-05,43395,176,37616,130,5779,46,41131,143,280129,727,321260,870,8,520,4,1222,540,3,"Knox County",470313,258.33859578621,0.122392974753019,184.983192044447,37.421887126233,12.2392974753019
2021-02-04,43219,201,37486,150,5733,51,40988,160,279402,1581,320390,1741,2,512,7,1218,537,8,"Knox County",470313,266.418321415738,0.120066846638385,370.179008447566,42.7374960930274,12.0066846638385
2021-02-03,43018,230,37336,165,5682,65,40828,172,277821,1634,318649,1806,5,510,7,1211,529,0,"Knox County",470313,283.853518826824,0.117758559412392,383.999591761231,48.903602494509,11.7758559412392
2021-02-02,42788,90,37171,69,5617,21,40656,77,276187,291,316843,368,7,505,1,1204,529,2,"Knox County",470313,258.33859578621,0.118866439254789,78.2457639912144,19.13619228046,11.8866439254789
2021-02-01,42698,153,37102,82,5596,71,40579,97,275896,425,316475,522,4,498,2,1203,527,3,"Knox County",470313,268.544565002456,0.120665021431355,110.989915226668,32.5315268767821,12.0665021431355
2021-01-31,42545,175,37020,121,5525,54,40482,129,275471,939,315953,1068,7,494,4,1201,524,2,"Knox County",470313,282.577772674793,0.122364457831325,227.082815061459,37.2092627675612,12.2364457831325
2021-01-30,42370,276,36899,232,5471,44,40353,250,274532,1518,314885,1768,7,487,9,1197,522,6,"Knox County",470313,276.624290631983,0.12624339923861,375.919866131704,58.6843229934108,12.624339923861
2021-01-29,42094,101,36667,52,5427,49,40103,62,273014,376,313117,438,4,480,1,1188,516,5,"Knox County",470313,260.6774637316,0.122811567890027,93.1294690982388,21.4750602258496,12.2811567890027
2021-01-28,41993,158,36615,117,5378,41,40041,129,272638,656,312679,785,9,476,6,1187,511,4,"Knox County",470313,251.534616308714,0.13560325684678,166.910121557346,33.594648670141,13.560325684678
2021-01-27,41835,169,36498,124,5337,45,39912,125,271982,893,311894,1018,12,467,3,1181,507,4,"Knox County",470313,238.564530429735,0.14563432210491,216.45159712787,35.9335166155305,14.563432210491
2021-01-26,41666,234,36374,173,5292,61,39787,193,271089,1041,310876,1234,3,455,8,1178,503,7,"Knox County",470313,269.182438078471,0.144153373335285,262.378458600974,49.7540999291961,14.4153373335285
2021-01-25,41432,157,36201,105,5231,52,39594,115,270048,415,309642,530,9,452,1,1170,496,4,"Knox County",470313,270.032935513158,0.146615991814062,112.690910096042,33.3820243114692,14.6615991814062
2021-01-24,41275,154,36096,102,5179,52,39479,109,269633,790,309112,899,4,443,2,1169,492,5,"Knox County",470313,265.567823981051,0.147332134292566,191.149298445929,32.7441512354538,14.7332134292566
2021-01-23,41121,309,35994,222,5127,87,39370,231,268843,1492,308213,1723,7,439,7,1167,487,4,"Knox County",470313,272.58442781722,0.145465519843066,366.351769991474,65.7009268295794,14.5465519843066
2021-01-22,40812,177,35772,141,5040,36,39139,175,267351,1172,306490,1347,3,432,8,1160,483,8,"Knox County",470313,288.743879076275,0.142914012738854,286.405011130885,37.6345114849047,14.2914012738854
2021-01-21,40635,267,35631,194,5004,73,38964,203,266179,1080,305143,1283,11,429,6,1152,475,6,"Knox County",470313,311.919934171499,0.143266118994274,272.797052175891,56.7707037653648,14.3266118994274
2021-01-20,40368,193,35437,132,4931,61,38761,131,265099,736,303860,867,10,418,8,1146,469,10,"Knox County",470313,317.022918779621,0.146771533680071,184.345318968432,41.0365012236532,14.6771533680071
2021-01-19,40175,311,35305,196,4870,115,38630,219,264363,956,302993,1175,8,408,14,1138,459,3,"Knox County",470313,333.394994397348,0.151201431492843,249.833621439339,66.126175546923,15.1201431492843
2021-01-18,39864,129,35109,80,4755,49,38411,87,263407,472,301818,559,7,400,4,1124,456,9,"Knox County",470313,327.441512354538,0.147077549980899,118.857016497524,27.4285422686594,14.7077549980899
2021-01-17,39735,181,35029,138,4706,43,38324,151,262935,690,301259,841,3,393,8,1120,447,6,"Knox County",470313,333.182370038676,0.153559974342527,178.817085642965,38.4850089195918,15.3559974342527
2021-01-16,39554,419,34891,339,4663,80,38173,388,262245,1757,300418,2145,1,390,7,1112,441,8,"Knox County",470313,356.571049492572,0.164780333455032,456.079249350964,89.089606283475,16.4780333455032
2021-01-15,39135,187,34552,149,4583,38,37785,153,260488,755,298273,908,0,389,4,1105,433,10,"Knox County",470313,358.69729307929,0.171252249935716,193.062917673975,39.7607550716225,17.1252249935716
2021-01-14,38948,336,34403,266,4545,70,37632,290,259733,1480,297365,1770,6,389,8,1101,423,7,"Knox County",470313,373.368373827642,0.171687840290381,376.345114849047,71.4417845137175,17.1687840290381
2021-01-13,38612,248,34137,200,4475,48,37342,206,258253,946,295595,1152,12,383,6,1093,416,2,"Knox County",470313,385.06271355459,0.174736842105263,244.943261189888,52.730840950601,17.4736842105263
2021-01-12,38364,331,33937,260,4427,71,37136,282,257307,1180,294443,1462,10,371,6,1087,414,5,"Knox County",470313,389.315200728026,0.176191015050356,310.85681237814,70.3786627203586,17.6191015050356
2021-01-11,38033,244,33677,197,4356,47,36854,228,256127,726,292981,954,4,361,5,1081,409,6,"Knox County",470313,413.76700197528,0.18392547660312,202.843638172876,51.8803435159139,18.392547660312
2021-01-10,37789,328,33480,205,4309,123,36626,222,255401,1013,292027,1235,5,357,17,1076,403,6,"Knox County",470313,445.022782700032,0.183773114481612,262.591082959646,69.7407896443432,18.3773114481612
2021-01-09,37461,474,33275,392,4186,82,36404,426,254388,1383,290792,1809,5,352,11,1059,397,2,"Knox County",470313,456.71712242698,0.194510226049516,384.637464837247,100.783946010423,19.4510226049516
2021-01-08,36987,456,32883,368,4104,88,35978,390,253005,1432,288983,1822,7,347,6,1048,395,8,"Knox County",470313,513.913074909688,0.20031360250882,387.40158149998,96.9567075543308,20.031360250882
2021-01-07,36531,388,32515,345,4016,43,35588,354,251573,1309,287161,1663,10,340,10,1042,387,3,"Knox County",470313,524.96954156062,0.208774883628801,353.594308471167,82.4982511646499,20.8774883628801
2021-01-06,36143,495,32170,362,3973,133,35234,377,250264,1187,285498,1564,9,330,15,1032,384,9,"Knox County",470313,577.487758152549,0.216861737558283,332.544496962661,105.24905754253,21.6861737558283
2021-01-05,35648,519,31808,328,3840,191,34857,345,249077,1192,283934,1537,14,321,14,1017,375,6,"Knox County",470313,617.461137582844,0.221277399848828,326.803639278523,110.352042150653,22.1277399848828
2021-01-04,35129,322,31480,228,3649,94,34512,249,247885,654,282397,903,6,307,6,1003,369,8,"Knox County",470313,634.045837559242,0.224342542485522,191.999795880616,68.4650434923126,22.4342542485522
